sale_id,sale_date,generation,year,mileage_km,condition_grade,modifications,auction_house,country,final_price_usd,engine_code,transmission,color
SALE_01393,2023-05-29,R34,2002,85766,B,stock,Cars & Bids,Canada,101662.14,RB26DETT,Manual,Bayside Blue
SALE_01394,2022-04-17,R32,1992,71286,C,modified,Bring a Trailer,UK,30374.8,RB26DETT,Automatic,Bayside Blue
SALE_01395,2022-08-17,R34,2002,96028,C,modified,Mecum,Japan,78851.5,RB26DETT,Manual,White
SALE_01396,2018-02-09,R33,1995,146548,D,stock,Barrett-Jackson,Canada,24863.56,RB26DETT,Manual,Silver
SALE_01397,2019-01-16,R34,2000,78512,B,stock,Barrett-Jackson,Japan,111313.22,RB26DETT,Manual,White
SALE_01398,2024-03-21,R33,1998,39785,D,stock,Cars & Bids,UK,34864.1,RB26DETT,Manual,Bayside Blue
SALE_01399,2021-12-19,R33,1997,43476,B,stock,Mecum,Australia,52957.32,RB26DETT,Manual,White
SALE_01400,2020-01-19,R34,2002,16894,B,stock,Mecum,Canada,139463.05,RB26DETT,Automatic,White
SALE_01401,2020-03-28,R32,1993,83527,A,stock,Mecum,Australia,41080.32,RB26DETT,Manual,Red
SALE_01402,2020-04-26,R32,1990,98927,C,modified,Mecum,Japan,28738.02,RB26DETT,Manual,White
SALE_01403,2024-12-08,R32,1989,49521,B,modified,Mecum,Japan,40014.15,RB26DETT,Manual,Midnight Purple
SALE_01404,2019-05-07,R34,2000,114065,B,stock,Barrett-Jackson,Japan,98661.72,RB26DETT,Manual,Bayside Blue
SALE_01405,2018-01-28,R34,2000,101104,A,stock,Bring a Trailer,Australia,98828.87,RB26DETT,Manual,Silver
SALE_01406,2022-03-01,R33,1998,68386,B,stock,Bonhams,USA,49181.17,RB26DETT,Manual,Black
SALE_01407,2024-06-11,R33,1996,73409,A,stock,Bonhams,UK,50597.87,RB26DETT,Manual,Black
SALE_01408,2023-09-25,R33,1995,49028,A,modified,Barrett-Jackson,Australia,57293.14,RB26DETT,Manual,Midnight Purple
SALE_01409,2024-06-20,R32,1993,155857,D,stock,Barrett-Jackson,Australia,18489.72,RB26DETT,Manual,Midnight Purple
SALE_01410,2022-09-30,R34,2002,118209,C,modified,Mecum,USA,61140.42,RB26DETT,Manual,Silver
SALE_01411,2023-08-21,R33,1995,95875,A,stock,Cars & Bids,Canada,48273.99,RB26DETT,Manual,Bayside Blue
SALE_01412,2019-12-17,R33,1996,62538,A,modified,Barrett-Jackson,Australia,53347.82,RB26DETT,Automatic,Red
SALE_01413,2023-10-24,R32,1993,76815,B,stock,Cars & Bids,USA,42432.15,RB26DETT,Manual,Red
SALE_01414,2018-02-04,R32,1992,58731,D,stock,Cars & Bids,UK,31303.9,RB26DETT,Manual,Red
SALE_01415,2024-07-07,R33,1997,21937,B,modified,Bring a Trailer,Japan,53478.43,RB26DETT,Manual,Black
SALE_01416,2024-11-14,R34,2002,63810,B,modified,Bring a Trailer,UK,112476.32,RB26DETT,Manual,White
SALE_01417,2020-12-12,R32,1994,92312,B,stock,Barrett-Jackson,Japan,35490.06,RB26DETT,Manual,Silver
SALE_01418,2024-11-16,R34,1999,73637,B,stock,Mecum,UK,103919.98,RB26DETT,Manual,Black
SALE_01419,2023-08-05,R32,1993,82804,C,modified,Barrett-Jackson,UK,28787.82,RB26DETT,Manual,Midnight Purple
SALE_01420,2025-11-10,R32,1991,89022,C,stock,Cars & Bids,Japan,31742.58,RB26DETT,Automatic,Black
SALE_01421,2021-02-19,R34,1999,60353,C,modified,Barrett-Jackson,UK,75321.08,RB26DETT,Manual,Black
SALE_01422,2019-06-22,R34,1999,89411,C,stock,Cars & Bids,Japan,70148.36,RB26DETT,Manual,Silver
SALE_01423,2021-01-10,R32,1992,103885,C,modified,Bonhams,Japan,27020.73,RB26DETT,Manual,Bayside Blue
SALE_01424,2022-04-10,R33,1998,5000,C,stock,Mecum,Canada,44085.26,RB26DETT,Manual,Black
SALE_01425,2019-09-05,R32,1992,88081,C,stock,Mecum,Japan,27781.79,RB26DETT,Manual,Red
SALE_01426,2022-09-23,R34,2002,109274,D,modified,Cars & Bids,USA,57115.2,RB26DETT,Manual,Midnight Purple
SALE_01427,2023-10-19,R32,1994,82032,B,stock,Cars & Bids,Japan,34479.44,RB26DETT,Manual,Red
SALE_01428,2021-05-13,R34,2002,139193,B,stock,Bonhams,UK,83770.02,RB26DETT,Manual,Black
SALE_01429,2018-07-15,R34,2000,39918,B,stock,Barrett-Jackson,Canada,124236.99,RB26DETT,Automatic,Silver
SALE_01430,2019-11-01,R34,2001,127921,A,stock,Cars & Bids,USA,99373.85,RB26DETT,Automatic,Red
SALE_01431,2023-05-06,R33,1995,39543,B,stock,Bring a Trailer,Japan,53255.69,RB26DETT,Manual,White
SALE_01432,2021-10-02,R34,2000,64314,A,modified,Bring a Trailer,Australia,105386.94,RB26DETT,Manual,Red
SALE_01433,2024-04-14,R32,1989,87145,A,modified,Barrett-Jackson,UK,35364.58,RB26DETT,Manual,White
SALE_01434,2018-03-23,R32,1994,69125,C,stock,Bonhams,UK,31630.64,RB26DETT,Manual,White
SALE_01435,2025-08-15,R33,1998,38954,A,stock,Cars & Bids,USA,61316.17,RB26DETT,Manual,White
SALE_01436,2024-06-16,R33,1995,89809,B,stock,Bonhams,Japan,41534.37,RB26DETT,Manual,Silver
SALE_01437,2021-12-25,R33,1997,70044,A,modified,Bonhams,Japan,56519.04,RB26DETT,Automatic,White
SALE_01438,2023-01-05,R34,2002,106745,A,stock,Barrett-Jackson,Canada,94701.6,RB26DETT,Manual,Black
SALE_01439,2021-03-19,R34,1999,57705,B,stock,Bring a Trailer,Australia,95126.34,RB26DETT,Manual,Silver
SALE_01440,2025-03-08,R34,2000,8446,D,stock,Cars & Bids,Japan,87686.46,RB26DETT,Manual,Midnight Purple
SALE_01441,2024-11-13,R32,1994,68016,A,stock,Barrett-Jackson,Australia,43386.21,RB26DETT,Manual,Red
SALE_01442,2018-11-21,R34,2001,67552,B,modified,Bonhams,Australia,108838.04,RB26DETT,Manual,Bayside Blue
SALE_01443,2021-07-08,R33,1998,93845,B,stock,Mecum,UK,40594.99,RB26DETT,Manual,Midnight Purple
SALE_01444,2020-12-31,R32,1989,90277,B,stock,Barrett-Jackson,UK,31958.76,RB26DETT,Automatic,Red
SALE_01445,2022-12-28,R32,1991,44722,C,stock,Bonhams,Australia,36586.8,RB26DETT,Manual,White
SALE_01446,2023-01-19,R34,2002,67289,C,stock,Barrett-Jackson,Canada,80497.6,RB26DETT,Manual,Silver
SALE_01447,2018-04-05,R33,1997,93335,C,modified,Cars & Bids,Japan,36362.51,RB26DETT,Automatic,Midnight Purple
SALE_01448,2020-10-27,R34,1999,93048,A,modified,Mecum,Japan,87357.44,RB26DETT,Manual,Red
SALE_01449,2022-06-15,R34,1999,89998,B,modified,Bring a Trailer,Japan,99074.48,RB26DETT,Manual,Midnight Purple
SALE_01450,2023-04-23,R33,1998,17829,C,stock,Bring a Trailer,USA,49488.53,RB26DETT,Manual,Bayside Blue
SALE_01451,2022-06-15,R33,1997,51096,A,stock,Bonhams,USA,51167.39,RB26DETT,Manual,Bayside Blue
SALE_01452,2020-12-11,R33,1997,45710,D,stock,Bonhams,USA,34096.78,RB26DETT,Manual,Bayside Blue
SALE_01453,2025-05-06,R34,2002,73989,D,modified,Bonhams,Japan,70267.84,RB26DETT,Automatic,Bayside Blue
SALE_01454,2020-10-10,R34,2001,81256,C,stock,Cars & Bids,UK,95358.4,RB26DETT,Manual,Midnight Purple
SALE_01455,2019-06-02,R34,1999,91726,A,modified,Barrett-Jackson,Australia,100479.49,RB26DETT,Automatic,Red
SALE_01456,2018-04-28,R32,1992,14987,B,modified,Mecum,Canada,41421.09,RB26DETT,Manual,Midnight Purple
SALE_01457,2023-05-05,R34,2000,62798,B,modified,Bring a Trailer,UK,99999.41,RB26DETT,Manual,White
SALE_01458,2024-02-25,R34,2001,53334,B,stock,Cars & Bids,Canada,107146.0,RB26DETT,Manual,White
SALE_01459,2024-01-18,R32,1993,24137,C,modified,Cars & Bids,Japan,40068.94,RB26DETT,Manual,Red
SALE_01460,2023-02-14,R32,1994,73924,D,stock,Mecum,Canada,25788.67,RB26DETT,Manual,Silver
SALE_01461,2025-03-05,R34,2002,29477,D,stock,Bonhams,Australia,76695.2,RB26DETT,Manual,Silver
SALE_01462,2023-05-27,R34,2002,34091,C,stock,Bonhams,UK,94789.6,RB26DETT,Manual,White
SALE_01463,2022-12-15,R32,1994,121820,D,stock,Bonhams,Japan,20621.0,RB26DETT,Manual,Bayside Blue
SALE_01464,2020-11-30,R32,1992,91652,B,stock,Barrett-Jackson,UK,36253.66,RB26DETT,Manual,Black
SALE_01465,2018-01-01,R32,1989,64867,B,modified,Mecum,UK,32375.59,RB26DETT,Manual,Bayside Blue
SALE_01466,2021-03-20,R33,1996,117975,D,modified,Bonhams,Japan,24624.22,RB26DETT,Manual,White
SALE_01467,2025-09-18,R32,1990,37405,B,modified,Cars & Bids,Canada,41652.56,RB26DETT,Manual,Bayside Blue
SALE_01468,2018-02-07,R32,1993,63697,A,stock,Cars & Bids,Australia,48786.61,RB26DETT,Automatic,White
SALE_01469,2020-08-05,R34,2001,63405,B,stock,Cars & Bids,UK,115033.59,RB26DETT,Manual,Silver
SALE_01470,2020-02-12,R32,1992,40754,A,stock,Bring a Trailer,Canada,49489.94,RB26DETT,Manual,White
SALE_01471,2022-06-05,R32,1992,96722,C,modified,Cars & Bids,Canada,27388.97,RB26DETT,Manual,Black
SALE_01472,2025-03-30,R34,1999,67033,B,stock,Mecum,Japan,100649.69,RB26DETT,Manual,Red
SALE_01473,2020-12-13,R34,1999,60844,C,stock,Cars & Bids,Australia,86540.68,RB26DETT,Manual,Midnight Purple
SALE_01474,2020-09-08,R33,1998,35042,B,stock,Bring a Trailer,Australia,60354.0,RB26DETT,Manual,Red
SALE_01475,2025-09-05,R33,1997,47668,C,modified,Bonhams,Canada,40638.88,RB26DETT,Manual,Red
SALE_01476,2023-12-19,R32,1992,96235,A,stock,Barrett-Jackson,UK,40929.47,RB26DETT,Manual,Red
SALE_01477,2018-10-08,R32,1994,130278,A,stock,Barrett-Jackson,Australia,33377.51,RB26DETT,Manual,Midnight Purple
SALE_01478,2019-03-29,R34,2001,67020,D,stock,Mecum,Japan,86221.33,RB26DETT,Manual,White
SALE_01479,2021-01-19,R33,1997,88055,D,stock,Cars & Bids,Canada,28452.19,RB26DETT,Manual,Black
SALE_01480,2021-08-06,R32,1994,57443,C,stock,Bonhams,Australia,36770.32,RB26DETT,Automatic,Midnight Purple
SALE_01481,2024-01-01,R34,2001,99061,B,stock,Bring a Trailer,Japan,90156.17,RB26DETT,Manual,Bayside Blue
SALE_01482,2021-03-01,R32,1994,80599,B,stock,Bring a Trailer,Japan,36795.39,RB26DETT,Automatic,Bayside Blue
SALE_01483,2022-12-01,R34,2000,90000,A,stock,Barrett-Jackson,Japan,111553.59,RB26DETT,Manual,Red
SALE_01484,2019-09-10,R33,1996,90246,A,modified,Bring a Trailer,Japan,49460.28,RB26DETT,Manual,Bayside Blue
SALE_01485,2021-11-01,R32,1992,97646,C,modified,Bring a Trailer,Australia,25948.52,RB26DETT,Manual,Midnight Purple
SALE_01486,2022-03-02,R33,1995,35700,A,stock,Cars & Bids,UK,65694.32,RB26DETT,Manual,Black
SALE_01487,2018-11-25,R32,1994,82799,C,stock,Cars & Bids,USA,26032.14,RB26DETT,Manual,White
SALE_01488,2022-05-27,R34,2002,110811,B,stock,Mecum,USA,82994.35,RB26DETT,Manual,White
SALE_01489,2020-01-14,R34,2002,102770,A,modified,Bring a Trailer,Canada,89124.01,RB26DETT,Manual,Black
SALE_01490,2018-02-21,R32,1993,104148,C,modified,Mecum,UK,29519.53,RB26DETT,Manual,Black
SALE_01491,2022-12-20,R34,2000,86469,B,modified,Bring a Trailer,Japan,95166.63,RB26DETT,Automatic,Black
SALE_01492,2023-03-03,R32,1992,83853,B,stock,Mecum,USA,35676.04,RB26DETT,Manual,Midnight Purple
SALE_01493,2020-05-03,R33,1995,92995,A,stock,Bring a Trailer,Canada,49053.39,RB26DETT,Manual,Red
SALE_01494,2021-07-02,R32,1993,67667,A,stock,Cars & Bids,Australia,46135.04,RB26DETT,Manual,Red
SALE_01495,2018-06-22,R33,1997,62082,B,modified,Barrett-Jackson,Japan,48660.95,RB26DETT,Manual,Red
SALE_01496,2020-11-03,R33,1996,75197,A,modified,Bonhams,Canada,47988.46,RB26DETT,Automatic,Bayside Blue
SALE_01497,2022-01-16,R33,1998,47350,B,stock,Cars & Bids,UK,47559.44,RB26DETT,Manual,Midnight Purple
SALE_01498,2020-08-24,R32,1994,140614,C,stock,Bring a Trailer,Japan,24145.6,RB26DETT,Manual,Bayside Blue
SALE_01499,2019-11-17,R33,1998,157507,B,stock,Cars & Bids,UK,32437.02,RB26DETT,Manual,Bayside Blue
SALE_01500,2022-06-10,R34,2002,78481,B,stock,Barrett-Jackson,Canada,105696.34,RB26DETT,Manual,Bayside Blue
